customer_id,order_id,rating,feedback
1546,4538,2,The courier left the package at the wrong address.
1908,1446,4,I loved the taste; it was fresh and had a long expiration date.
1243,2922,3,Great value for the price; the quality and freshness are excellent.
1442,3370,2,"Good value for the money, but the freshness could be better."
1173,4220,3,Great value for the price; the quality and freshness are excellent.
233,1686,4,"The expiration date was far out, and the product tasted incredibly fresh."
1019,3178,5,I am very pleased with the product's taste and freshness; it is of high quality.
1747,4809,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
247,26,1,"There was a mix-up with the delivery, and it took longer than expected."
1628,4609,5,I am very pleased with the product's taste and freshness; it is of high quality.
1132,3904,2,"The delivery was late, and the package was slightly damaged."
935,1447,1,"The delivery was late, and the package was slightly damaged."
963,2944,1,The courier left the package at the wrong address.
762,2003,4,The delivery was quick and the packaging was secure.
1413,1355,4,"The delivery was faster than expected, and the package was well protected."
607,371,3,The product arrived damaged due to poor packaging.
1382,2721,5,"The quality, taste, and freshness of the product were impressive."
817,4217,1,"The taste was awful, and the product was not fresh at all."
1675,3213,3,"The product was fresh and delicious, with a satisfactory expiration date."
1460,3306,5,"The product was fresh and delicious, with a satisfactory expiration date."
324,4117,3,"The quality, taste, and freshness of the product were impressive."
18,3850,2,The product arrived damaged due to poor packaging.
1587,2736,4,The taste of the product exceeded my expectations; very fresh and delicious.
600,339,2,"Good value for the money, but the freshness could be better."
505,3742,4,I was impressed with the speedy delivery and careful packaging.
1012,3474,2,"The taste was awful, and the product was not fresh at all."
204,4476,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1104,3388,3,I loved the taste; it was fresh and had a long expiration date.
260,4012,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
254,956,2,"There was a mix-up with the delivery, and it took longer than expected."
1634,4444,3,The courier left the package at the wrong address.
1928,1795,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1850,3999,4,I am very pleased with the product's taste and freshness; it is of high quality.
1498,4009,4,I was impressed with the speedy delivery and careful packaging.
1549,1359,2,"The delivery was late, and the package was slightly damaged."
1616,4535,1,The courier left the package at the wrong address.
1354,564,5,I loved the taste; it was fresh and had a long expiration date.
847,753,1,The courier left the package at the wrong address.
1435,3197,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1590,4771,1,The product arrived damaged due to poor packaging.
1203,2615,5,The delivery was quick and the packaging was secure.
204,4187,4,The delivery was quick and the packaging was secure.
634,1494,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1548,535,1,"There was a mix-up with the delivery, and it took longer than expected."
1646,4070,4,"The expiration date was far out, and the product tasted incredibly fresh."
1231,1713,2,The product is not as described; the taste was very disappointing and not fresh.
1110,1349,1,"There was a mix-up with the delivery, and it took longer than expected."
1229,2868,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1691,3735,3,"The expiration date was far out, and the product tasted incredibly fresh."
528,3260,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
632,2402,2,"The expiration date was too close, and the product tasted stale."
12,1263,4,Great value for the price; the quality and freshness are excellent.
802,3762,3,"There was a mix-up with the delivery, and it took longer than expected."
1095,2082,3,The product tastes great and the freshness is as described.
1739,1879,5,The delivery was quick and the packaging was secure.
1160,3538,4,The taste of the product exceeded my expectations; very fresh and delicious.
245,386,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1844,2406,3,I loved the taste; it was fresh and had a long expiration date.
1258,3770,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
880,3555,2,"Good value for the money, but the freshness could be better."
1874,2279,5,The delivery was quick and the packaging was secure.
657,4939,2,"The expiration date was too close, and the product tasted stale."
1834,1193,1,"The delivery was late, and the package was slightly damaged."
1881,246,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
169,3297,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1790,4166,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
634,3675,3,"The quality, taste, and freshness of the product were impressive."
1514,4320,3,"The quality, taste, and freshness of the product were impressive."
1065,3828,2,"Delivery was delayed, but the product arrived in good condition."
1193,770,1,"The taste was awful, and the product was not fresh at all."
189,1261,5,I was impressed with the speedy delivery and careful packaging.
434,4213,5,"The courier was friendly, and the delivery arrived promptly."
